term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2005,United States v. Gonzalez-Lopez,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 18, 2006",United States,Cuauhtemoc Gonzalez-Lopez,05-352,"Jan 6, 2006","Jun 26, 2006",108.0,0.0,0.0,0.0,1
2005,"Buckeye Check Cashing, Inc. v. Cardegna",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 29, 2005","Buckeye Check Cashing, Inc.",John Cardegna et al.,04-1264,"Jun 20, 2005","Feb 21, 2006",108.0,1.0,0.0,0.0,0
2005,Marshall v. Marshall,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 28, 2006",Vickie Lynn Marshall,E. Pierce Marshall,04-1544,"Sep 27, 2005","May 1, 2006",108.0,1.0,0.0,0.0,0
2005,Northern Ins. Co. of N.Y. v. Chatham County,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 1, 2006",Northern Insurance Company of New York,"Chatham County, Georgia",04-1618,"Oct 11, 2005","Apr 25, 2006",108.0,1.0,0.0,0.0,0
2005,Dixon v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2006",Keshia Cherie Ashford Dixon,United States,05-7053,"Jan 13, 2006","Jun 22, 2006",108.0,0.0,0.0,0.0,1
2005,Arkansas Dept. of Health and Human Servs. v. Ahlborn,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2006","Arkansas Department of Health and Human Services, et al.",Heidi Ahlborn,04-1506,"Sep 27, 2005","May 1, 2006",108.0,0.0,0.0,0.0,1
2005,Oregon v. Guzek,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2005",Oregon,Randy Lee Guzek,04-928,"Apr 25, 2005","Feb 22, 2006",108.0,1.0,0.0,0.0,0
2005,Kircher v. Putnam Funds Trust,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 24, 2006",Carl Kircher et al.,Putnam Funds Trust et al.,05-409,"Jan 6, 2006","Jun 15, 2006",108.0,1.0,0.0,0.0,0
2005,Arbaugh v. Y & H Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 11, 2006",Jenifer Arbaugh,"Y & H Corporation, dba The Moonlight Cafe",04-944,"May 16, 2005","Feb 22, 2006",108.0,1.0,0.0,0.0,0
2005,DaimlerChrysler Corp. v. Cuno,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 1, 2006",DaimlerChrysler Corp.,"Charlotte Cuno, et al.",04-1704,"Sep 27, 2005","May 15, 2006",108.0,1.0,0.0,0.0,0
2005,Zedner v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 18, 2006",Jacob Zedner,United States,05-5992,"Jan 6, 2006","Jun 5, 2006",108.0,1.0,0.0,0.0,0
2005,Samson v. California,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 22, 2006",Donald Curtis Samson,California,04-9728,"Sep 27, 2005","Jun 19, 2006",108.0,0.0,0.0,0.0,1
2005,"Volvo Trucks North America, Inc. v. Reeder-Simco GMC, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2005","Volvo Trucks North America, Inc.","Reeder-Simco GMC, Inc.",04-905,"Mar 7, 2005","Jan 10, 2006",108.0,1.0,0.0,0.0,0
2005,Kansas v. Marsh,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2005",Kansas,"Michael Lee Marsh, II",04-1170,"May 31, 2005","Jun 26, 2006",108.0,1.0,0.0,0.0,0
2005,"IBP, Inc. v. Alvarez",108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2005","IBP, Inc.","Gabriel Alvarez, individually and on behalf of all others similarly situated, et al.",03-1238,"Feb 22, 2005","Nov 8, 2005",108.0,0.0,0.0,0.0,1
2005,Burlington Northern & Santa Fe Railway Co. v. White,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2006",Burlington Northern and Santa Fe Railway Company,Sheila White,05-259,"Dec 5, 2005","Jun 22, 2006",108.0,0.0,0.0,0.0,1
2005,"Howard Delivery Service, Inc. v. Zurich American Ins. Co.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2006","Howard Delivery Service, Inc., et al.",Zurich American Insurance Co.,05-128,"Nov 7, 2005","Jun 15, 2006",108.0,1.0,0.0,0.0,0
2005,Central Va. Community College v. Katz,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2005",Central Virginia Community College et al.,"Bernard Katz, Liquidating Supervisor for Wallace's Bookstores, Inc.",04-885,"Apr 4, 2005","Jan 23, 2006",108.0,0.0,0.0,0.0,1
2005,"Wisconsin Right to Life, Inc. v. Federal Election Commission",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 17, 2006",,,04-1581,"Sep 27, 2005","Jan 23, 2006",108.0,1.0,0.0,0.0,0
2005,Hill v. McDonough,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 26, 2006",Clarence E. Hill,"James R. McDonough, Interim Secretary, Florida Department of Corrections, et al.",05-8794,"Apr 24, 2006","Jun 12, 2006",108.0,1.0,0.0,0.0,0
2005,Garcetti v. Ceballos,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 12, 2005",Gil Garcetti et al.,Richard Ceballos,04-473,"Feb 28, 2005","May 30, 2006",108.0,1.0,0.0,0.0,0
2005,Sanchez-Llamas v. Oregon,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 29, 2006",Moises Sanchez-Llamas,Oregon,04-10566,"Nov 7, 2005","Jun 28, 2006",108.0,0.0,0.0,0.0,1
2005,Whitman v. Dept. of Transportation,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 5, 2005",Terry L. Whitman,Department of Transportation et al.,04-1131,"Jun 27, 2005","Jun 5, 2006",108.0,1.0,0.0,0.0,0
2005,Hudson v. Michigan,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2006","Booker T. Hudson, Jr.",Michigan,04-1360,"Jun 27, 2005","Jun 15, 2006",108.0,0.0,0.0,0.0,1
2005,Ayotte v. Planned Parenthood of Northern New England,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 30, 2005","Kelly A. Ayotte, Attorney General of New Hampshire",Planned Parenthood of Northern New England et al.,04-1144,"May 23, 2005","Jan 18, 2006",108.0,1.0,0.0,0.0,0
2005,"Rumsfeld v. Forum for Academic and Institutional Rights, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 6, 2005","Donald H. Rumsfeld, Secretary of Defense, et al.","Forum for Academic and Institutional Rights, Inc., et al.",04-1152,"May 2, 2005","Mar 6, 2006",108.0,1.0,0.0,0.0,0
2005,"Sereboff v. Mid Atlantic Medical Services, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 28, 2006",Joel Sereboff et ux.,"Mid Atlantic Medical Services, Inc.",05-260,"Nov 28, 2005","May 15, 2006",108.0,0.0,0.0,0.0,1
2005,"Mohawk Industries, Inc. v. Williams",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 26, 2006","Mohawk Industries, Inc.",Shirley Williams et al.,05-465,"Dec 12, 2005","Jun 5, 2006",108.0,1.0,0.0,0.0,0
2005,Rapanos v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 21, 2006",John A. Rapanos et ux. et al.,United States,04-1034,"Oct 11, 2005","Jun 19, 2006",108.0,1.0,0.0,0.0,0
2005,United States v. Grubbs,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 18, 2006",United States,Jeffrey Grubbs,04-1414,"Sep 27, 2005","Mar 21, 2006",108.0,1.0,0.0,0.0,0
2005,Beard v. Banks,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 27, 2006","Jeffrey A. Beard, Secretary, Pennsylvania Department of Corrections","Ronald Banks, Individually and On Behalf of All Others Similarly Situated",04-1739,"Nov 14, 2005","Jun 28, 2006",108.0,1.0,0.0,0.0,0
2005,"eBay Inc. v. MercExchange, L.L.C.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 29, 2006",eBay Inc. et al.,"MercExchange, L.L.C.",05-130,"Nov 28, 2005","May 15, 2006",108.0,1.0,0.0,0.0,0
2005,Martin v. Franklin Capital Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 8, 2005",Gerald T. Martin et ux.,"Franklin Capital Corporation, et al.",04-1140,"Apr 25, 2005","Dec 7, 2005",108.0,0.0,0.0,0.0,1
2005,"Merrill Lynch, Pierce, Fenner & Smith, Inc. v. Dabit",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 18, 2006","Merrill Lynch, Pierce, Fenner & Smith, Inc.",Shadi Dabit,04-1371,"Sep 27, 2005","Mar 21, 2006",108.0,1.0,0.0,0.0,0
2005,S.D. Warren Co. v. Maine Board of Environmental Protection,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 21, 2006",S.D. Warren Company,Maine Board of Environmental Protection et al.,04-1527,"Oct 11, 2005","May 15, 2006",108.0,0.0,0.0,0.0,1
2005,Anza v. Ideal Steel Supply Corporation,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 27, 2006","Joseph Anza, et al.",Ideal Steel Supply Corp.,04-433,"Nov 28, 2005","Jun 5, 2006",108.0,1.0,0.0,0.0,0
2005,House v. Bell,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 11, 2006",Paul Gregory House,"Ricky Bell, Warden",04-8990,"Jun 28, 2005","Jun 12, 2006",108.0,1.0,0.0,0.0,0
2005,Randall v. Sorrell,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 28, 2006",Neil Randall et al.,William H. Sorrell et al.,04-1528,"Sep 27, 2005","Jun 26, 2006",108.0,1.0,0.0,0.0,0
2005,Brigham City v. Stuart,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 24, 2006","Brigham City, Utah","Charles W. Stuart, et al.",05-502,"Jan 6, 2006","May 22, 2006",108.0,1.0,0.0,0.0,0
2005,Woodford v. Ngo,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 22, 2006",Jeanne S. Woodford et al.,Viet Mike Ngo,05-416,"Nov 14, 2005","Jun 22, 2006",108.0,1.0,0.0,0.0,0
2005,Hamdan v. Rumsfeld,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 28, 2006",Salim Ahmed Hamdan,"Donald H. Rumsfeld, Secretary of Defense, et al.",05-184,"Nov 7, 2005","Jun 29, 2006",108.0,1.0,0.0,0.0,0
2005,"Illinois Tool Works Inc. v. Independent Ink, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 29, 2005",Illinois Tool Works Inc. et al.,"Independent Ink, Inc.",04-1329,"Jun 20, 2005","Mar 1, 2006",108.0,1.0,0.0,0.0,0
2005,Arlington Central School District Board of Education v. Murphy,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 19, 2006",Arlington Central School District Board of Education,"Pearl Murphy, et vir.",05-18,"Jan 6, 2006","Jun 26, 2006",108.0,1.0,0.0,0.0,0
2005,Jones v. Flowers,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 17, 2006",Gary Kent Jones,Linda K. Flowers et al.,04-1477,"Sep 27, 2005","Apr 26, 2006",108.0,1.0,0.0,0.0,0
2005,Evans v. Chavis,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 9, 2005","Mike Evans, Acting Warden",Reginald Chavis,04-721,"May 2, 2005","Jan 10, 2006",108.0,1.0,0.0,0.0,0
2005,Fernandez-Vargas v. Gonzales,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 22, 2006",Humberto Fernandez-Vargas,"Alberto R. Gonzales, Attorney General",04-1376,"Oct 31, 2005","Jun 22, 2006",108.0,0.0,0.0,0.0,1
2005,Holmes v. South Carolina,108,Clarence Thomas,"Counsel, before you change subjects, isn't it more accurate that the trial court actually found that the evidence met the Gregory standard? Well, he says-- --Well, he says at first blush, the above arguably rises to the Gregory standard. However, the engine that drives the train in this Gregory analysis is the confession by Jimmy McCaw White. And then he goes on to say that that, of course, can't be introduced because it's hearsay. So it... it seems as though he says that if it is to be believed what Jimmy White says, it meets the Gregory standard. So I don't quite understand where Gay, which is subsequent to... to this case... where Gay comes in because it didn't seem to be the standard that the trial court applied. ",counsel before you change subject be not it more accurate that the trial court actually find that the evidence meet the gregory standard well he say well he say at first blush the above arguably rise to the gregory standard however the engine that drive the train in this gregory analysis be the confession by jimmy mccaw white and then he go on to say that that of course can not be introduce because it be hearsay so it it seem as though he say that if it be to be believe what jimmy white say it meet the gregory standard so i do not quite understand where gay which be subsequent to to this case where gay come in because it do not seem to be the standard that the trial court apply ,47.04,Roberts Court,"Feb 22, 2006",Bobby Lee Holmes,South Carolina,04-1327,"Sep 27, 2005","May 1, 2006",108.0,1.0,0.0,0.0,0
2005,Rice v. Collins,108,Clarence Thomas,"Counsel, is there anything in the record to alert us to the race of the prosecutor? Would it make any difference? There seemed to be some suggestion that there are stereotypes at play in these Batson cases. ",counsel be there anything in the record to alert us to the race of the prosecutor would it make any difference there seem to be some suggestion that there be stereotype at play in these batson case ,13.56,Roberts Court,"Dec 5, 2005","Bertram Rice, Warden, et al.",Steven Martell Collins,04-52,"Jun 28, 2005","Jan 18, 2006",108.0,1.0,0.0,0.0,0
2005,United States v. Olson,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 12, 2005",United States,Joseph Olson et al.,04-759,"Mar 7, 2005","Nov 8, 2005",108.0,1.0,0.0,0.0,0
2005,"Scheidler v. National Organization for Women, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 30, 2005",Joseph Scheidler et al.,"National Organization for Women, Inc., et al.",04-1244,"Jun 28, 2005","Feb 28, 2006",108.0,1.0,0.0,0.0,0
2005,"Empire HealthChoice Assurance, Inc. v. McVeigh",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2006","Empire HealthChoice Assurance, Inc., dba Empire Blue Cross Blue Shield","Denise F. McVeigh, as Administratrix of the Estate of Joseph E. McVeigh",05-200,"Jan 6, 2006","Jun 15, 2006",108.0,0.0,0.0,0.0,1
2005,Will v. Hallock,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 28, 2005",Richard Will et al.,Susan Hallock et al.,04-1332,"Jun 6, 2005","Jan 18, 2006",108.0,0.0,0.0,0.0,1
2005,"Domino's Pizza, Inc. v. McDonald",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 6, 2005","Domino's Pizza, Inc., et al.",John McDonald,04-593,"Apr 25, 2005","Feb 22, 2006",108.0,1.0,0.0,0.0,0
2005,Lockhart v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 2, 2005",James Lockhart,United States et al.,04-881,"Apr 25, 2005","Dec 7, 2005",108.0,0.0,0.0,0.0,1
2006,Hinck v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2007",John F. Hinck et ux.,United States,06-376,"Jan 12, 2007","May 21, 2007",108.0,0.0,0.0,0.0,1
2006,BP America Production Co. v. Burton,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 4, 2006","BP America Production Co., successor in interest to Amoco Production Co., et al.","Rejane Burton, Act Assistant Secretary, Land and Minerals Management, Department of the Interior, et al.",05-669,"Apr 17, 2006","Dec 11, 2006",108.0,0.0,0.0,0.0,1
2006,Burton v. Stewart,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2006",Lonnie Lee Burton,"Belinda Stewart, Superintendent, Stafford Creek Corrections Center",05-9222,"Jun 5, 2006","Jan 9, 2007",108.0,0.0,0.0,0.0,1
2006,Scott v. Harris,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 26, 2007",Timothy Scott,Victor Harris,05-1631,"Oct 27, 2006","Apr 30, 2007",108.0,1.0,0.0,0.0,0
2006,Carey v. Musladin,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2006","Thomas L. Carey, Warden",Mathew Musladin,05-785,"Apr 17, 2006","Dec 11, 2006",108.0,1.0,0.0,0.0,0
2006,Cunningham v. California,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2006",John Cunningham,California,05-6551,"Feb 21, 2006","Jan 22, 2007",108.0,1.0,0.0,0.0,0
2006,Lawrence v. Florida,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2006",Gary Lawrence,Florida,05-8820,"Mar 27, 2006","Feb 20, 2007",108.0,0.0,0.0,0.0,1
2006,Sinochem International Co. Ltd. v. Malaysia International Shipping Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2007",Sinochem International Co. Ltd.,Malaysia International Shipping Corporation,06-102,"Sep 26, 2006","Mar 5, 2007",108.0,1.0,0.0,0.0,0
2006,Jones v. Bock,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 30, 2006",Lorenzo L. Jones,"Barbara Bock, Warden, et al.",05-7058,"Mar 6, 2006","Jan 22, 2007",108.0,1.0,0.0,0.0,0
2006,Bell Atlantic Corp. v. Twombly,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 27, 2006",Bell Atlantic Corp. et al.,William Twombly et al.,05-1126,"Jun 26, 2006","May 21, 2007",108.0,1.0,0.0,0.0,0
2006,Rita v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 20, 2007",Victor A. Rita,United States,06-5754,"Nov 3, 2006","Jun 21, 2007",108.0,0.0,0.0,0.0,1
2006,Credit Suisse Securities (USA) LLC v. Billing,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 27, 2007","Credit Suisse Securities (USA) LLC, fka Credit Suisse First Boston LLC, et al.",Glen Billing et al.,05-1157,"Dec 7, 2006","Jun 18, 2007",108.0,1.0,0.0,0.0,0
2006,"MedImmune, Inc. v. Genentech, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Oct 4, 2006","MedImmune, Inc.","Genentech, Inc., et al.",05-608,"Feb 21, 2006","Jan 9, 2007",108.0,1.0,0.0,0.0,0
2006,Bowles v. Russell,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 26, 2007",Keith Bowles,"Harry Russell, Warden",06-5306,"Dec 7, 2006","Jun 14, 2007",108.0,0.0,0.0,0.0,1
2006,Zuni Public School Dist. No. 89 v. Department of Education,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2007",Zuni Public School District No. 89 et al.,United States Department of Education et al.,05-1508,"Sep 26, 2006","Apr 17, 2007",108.0,0.0,0.0,0.0,1
2006,Abdul-Kabir v. Quarterman,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 17, 2007","Jalil Abdul-Kabir, fka Ted Calvin Cole","Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",05-11284,"Oct 13, 2006","Apr 25, 2007",108.0,1.0,0.0,0.0,0
2006,United States v. Atlantic Research Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2007",United States,Atlantic Research Corporation,06-562,"Jan 19, 2007","Jun 11, 2007",108.0,0.0,0.0,0.0,1
2006,Travelers Casualty & Surety Co. of America v. Pacific Gas & Electric Co.,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 16, 2007",Travelers Casualty & Surety Company of America,Pacific Gas & Electric Company,05-1429,"Oct 6, 2006","Mar 20, 2007",108.0,1.0,0.0,0.0,0
2006,Davenport v. Washington Education Association,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2007",Gary Davenport et al.,Washington Education Association,05-1589,"Sep 26, 2006","Jun 14, 2007",108.0,1.0,0.0,0.0,0
2006,"United Haulers Assocation, Inc. v. Oneida-Herkimer Solid Waste Management Authority",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 8, 2007","United Haulers Association, Inc., et al.",Oneida-Herkimer Solid Waste Management Authority et al.,05-1345,"Sep 26, 2006","Apr 30, 2007",108.0,0.0,0.0,0.0,1
2006,"Long Island Care at Home, Ltd. v. Coke",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 16, 2007","Long Island Care at Home, Ltd., et al.",Evelyn Coke,06-593,"Jan 5, 2007","Jun 11, 2007",108.0,1.0,0.0,0.0,0
2006,"Tellabs, Inc. v. Makor Issues & Rights, Ltd.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 28, 2007","Tellabs, Inc., et al.","Makor Issues & Rights, Ltd., et al.",06-484,"Jan 5, 2007","Jun 21, 2007",108.0,1.0,0.0,0.0,0
2006,"Federal Election Commission v. Wisconsin Right to Life, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2007",,,06-969,,"Jun 25, 2007",108.0,0.0,0.0,0.0,1
2006,Morse v. Frederick,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2007",Deborah Morse et al.,Joseph Frederick,06-278,"Dec 1, 2006","Jun 25, 2007",108.0,1.0,0.0,0.0,0
2006,Rockwell International Corp. v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 5, 2006",Rockwell International Corp. et al.,United States and United States ex rel James S. Stone,05-1272,"Sep 26, 2006","Mar 27, 2007",108.0,1.0,0.0,0.0,0
2006,Sole v. Wyner,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2007","Michael W. Sole, Secretary, Florida Department of Environmental Protection, et al.",T.A. Wyner et al.,06-531,"Jan 12, 2007","Jun 4, 2007",108.0,1.0,0.0,0.0,0
2006,"Watson v. Philip Morris Companies, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2007",Lisa Watson et al.,"Philip Morris Companies, Inc., et al.",05-1284,"Jan 12, 2007","Jun 11, 2007",108.0,1.0,0.0,0.0,0
2006,Microsoft Corp. v. AT&T Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 21, 2007",Microsoft Corporation,AT&T Corporation,05-1056,"Oct 27, 2006","Apr 30, 2007",108.0,1.0,0.0,0.0,0
2006,Marrama v. Citizens Bank of Massachusetts,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2006",Robert Louis Marrama,Citizens Bank of Massachusetts et al.,05-996,"Jun 12, 2006","Feb 21, 2007",108.0,0.0,0.0,0.0,1
2006,United States v. Resendiz-Ponce,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 10, 2006",United States,Juan Resendiz-Ponce,05-998,"Apr 17, 2006","Jan 9, 2007",108.0,1.0,0.0,0.0,0
2006,Lopez v. Gonzales,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2006",Jose Antonio Lopez,"Alberto R. Gonzales, Attorney General",05-547,"Apr 3, 2006","Dec 5, 2006",108.0,1.0,0.0,0.0,0
2006,Panetti v. Quarterman,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 18, 2007",Scott Louis Panetti,"Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",06-6407,"Jan 5, 2007","Jun 28, 2007",108.0,1.0,0.0,0.0,0
2006,Norfolk Southern Railway Co. v. Sorrell,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 10, 2006",Norfolk Southern Railway Company,Timothy Sorrell,05-746,"May 15, 2006","Jan 10, 2007",108.0,1.0,0.0,0.0,0
2006,National Association of Home Builders v. Defenders of Wildlife,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2007",National Association of Home Builders et al.,Defenders of Wildlife et al.,06-340,"Jan 5, 2007","Jun 25, 2007",108.0,1.0,0.0,0.0,0
2006,Wilkie v. Robbins,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2007",Charles Wilkie et al.,Harvey Frank Robbins,06-219,"Dec 1, 2006","Jun 25, 2007",108.0,1.0,0.0,0.0,0
2006,James v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2006","Alphonso James, Jr.",United States,05-9264,"Jun 12, 2006","Apr 18, 2007",108.0,0.0,0.0,0.0,1
2006,Wallace v. Kato,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2006",Andre Wallace,Chicago Police Officers Kristen Kato and Eugene Roy,05-1240,"Jun 19, 2006","Feb 21, 2007",108.0,0.0,0.0,0.0,1
2006,Ledbetter v. Goodyear Tire and Rubber Company,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 27, 2006",Lilly M. Ledbetter,"The Goodyear Tire & Rubber Company, Inc.",05-1074,"Jun 26, 2006","May 29, 2007",108.0,0.0,0.0,0.0,1
2006,"Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber Co., Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 28, 2006",Weyerhaeuser Company,"Ross-Simmons Hardwood Lumber Company, Inc.",05-381,"Jun 26, 2006","Feb 20, 2007",108.0,1.0,0.0,0.0,0
